method,dataset,point_group,molecule,sigma,n_total,n_crashed,n_valid,crash_rate,mean_emd,median_emd,mean_theta_deg,median_theta_deg,flip_rate
ours_wwv,qm9,Ci,qm9_5925,0.03,15.0,0.0,15.0,0.0,1.3928475765772153,1.2870288216227626,27.058959609546882,26.219880541885917,0.9333333333333333
ours_wwv,qm9,Ci,qm9_5925,0.1,15.0,0.0,15.0,0.0,1.2822692877247315,1.235291528146519,19.81428036874466,18.371284245542466,1.0
ours_wwv,qm9,Cs,qm9_120600,0.0,15.0,0.0,15.0,0.0,1.9353984463080305e-15,1.7642731025801994e-15,0.0,0.0,0.0
ours_wwv,qm9,Cs,qm9_120600,0.0001,15.0,0.0,15.0,0.0,0.0008658959902195403,0.0008764807814581941,0.02456652097076521,0.021333124595995085,0.0
ours_wwv,qm9,Cs,qm9_120600,0.001,15.0,0.0,15.0,0.0,0.00899996467492089,0.00931068535386653,0.25768744957474576,0.21456638527696115,0.0
ours_wwv,qm9,Cs,qm9_120600,0.003,15.0,0.0,15.0,0.0,0.027128955595954858,0.02806936845799513,0.7776354072290113,0.6479062354765301,0.0
ours_wwv,qm9,Cs,qm9_120600,0.01,15.0,0.0,15.0,0.0,0.09080666450285173,0.09402970538574404,2.6052325259992255,2.2108979518856895,0.06666666666666667
ours_wwv,qm9,Cs,qm9_120600,0.03,15.0,0.0,15.0,0.0,0.273447160055552,0.26647429213303736,7.858461520385683,7.145663505763181,0.7333333333333333
ours_wwv,qm9,Cs,qm9_120600,0.1,15.0,0.0,15.0,0.0,1.7483054951908954,1.717688869821076,36.65134166889054,33.2377533803011,1.0
ours_wwv,qm9,Cs,qm9_129385,0.0,15.0,0.0,15.0,0.0,2.7478700534659486e-15,2.6156697757572873e-15,5.024985611307353e-07,0.0,0.0
ours_wwv,qm9,Cs,qm9_129385,0.0001,15.0,0.0,15.0,0.0,0.0007159817389531413,0.0005562794779965096,54.01493622069369,90.00000001795185,0.6
ours_wwv,qm9,Cs,qm9_129385,0.001,15.0,0.0,15.0,0.0,0.009133581686812614,0.007739672348260454,48.1524542367437,90.00000138674935,0.5333333333333333
ours_wwv,qm9,Cs,qm9_129385,0.003,15.0,0.0,15.0,0.0,0.02787115492195269,0.023887014371413162,48.47252337744042,90.00001266286255,0.5333333333333333
ours_wwv,qm9,Cs,qm9_129385,0.01,15.0,0.0,15.0,0.0,0.09271258050718346,0.0778963292168674,49.58039362799165,90.00014752013549,0.6
ours_wwv,qm9,Cs,qm9_129385,0.03,15.0,0.0,15.0,0.0,0.2643587130775555,0.19500117326262892,47.12442519519883,26.23425018386352,0.8
ours_wwv,qm9,Cs,qm9_129385,0.1,15.0,0.0,15.0,0.0,0.612107373575336,0.508741114693252,54.262349105876886,50.76850411362842,1.0
ours_wwv,qm9,Cs,qm9_20988,0.0,15.0,0.0,15.0,0.0,5.732090704518984e-16,5.896413049508482e-16,1.7823212721891835e-06,1.7075472925031877e-06,0.0
ours_wwv,qm9,Cs,qm9_20988,0.0001,15.0,0.0,15.0,0.0,0.00046845563107707943,0.00042333996011612653,42.00878135451458,0.02912255110797295,0.4666666666666667
ours_wwv,qm9,Cs,qm9_20988,0.001,15.0,0.0,15.0,0.0,0.004641844106567431,0.004237030308983093,54.05751417187503,90.00000795006154,0.6
ours_wwv,qm9,Cs,qm9_20988,0.003,15.0,0.0,15.0,0.0,0.013925037696133496,0.0127352978991158,54.1734266909212,90.00006908362515,0.6
ours_wwv,qm9,Cs,qm9_20988,0.01,15.0,0.0,15.0,0.0,0.23603337152277262,0.05035398496011167,60.926173468484436,90.00079978374036,0.6666666666666666
ours_wwv,qm9,Cs,qm9_20988,0.03,15.0,0.0,15.0,0.0,0.5510165368902293,0.20534182776670942,71.2842773126728,90.01472831048808,0.8
ours_wwv,qm9,Cs,qm9_20988,0.1,15.0,0.0,15.0,0.0,1.0850796172962793,0.879770582050032,80.15402073062117,91.99755055898164,1.0
ours_wwv,qm9,Cs,qm9_26414,0.0,15.0,0.0,15.0,0.0,2.6952518095202687e-15,2.4112678709941993e-15,4.3581469142707476e-07,0.0,0.0
ours_wwv,qm9,Cs,qm9_26414,0.0001,15.0,0.0,15.0,0.0,0.0014191644802618007,0.0011390770464299608,0.04851419570605984,0.03648240629804523,0.0
ours_wwv,qm9,Cs,qm9_26414,0.001,15.0,0.0,15.0,0.0,0.015064421780553318,0.012594746248031632,0.5198995299684205,0.44175014387679873,0.0
ours_wwv,qm9,Cs,qm9_26414,0.003,15.0,0.0,15.0,0.0,0.04519992586239138,0.03794251958389297,1.5601994226560352,1.3314066152448045,0.0
ours_wwv,qm9,Cs,qm9_26414,0.01,15.0,0.0,15.0,0.0,0.14932924496238814,0.12823265807626144,5.14909212792542,4.370278511137215,0.4
ours_wwv,qm9,Cs,qm9_26414,0.03,15.0,0.0,15.0,0.0,0.644496981452887,0.5849219680143208,17.601265564272314,16.339199684287905,0.8666666666666667
ours_wwv,qm9,Cs,qm9_26414,0.1,15.0,0.0,15.0,0.0,1.5517430833928847,1.7227610766125783,23.157188344260284,20.883050909318744,0.9333333333333333
ours_wwv,qm9,Cs,qm9_61602,0.0,15.0,0.0,15.0,0.0,3.508423580136946e-15,3.595183503691449e-15,8.04945513150489e-08,0.0,0.0
ours_wwv,qm9,Cs,qm9_61602,0.0001,15.0,0.0,15.0,0.0,0.0015113564469271706,0.001176343886617883,0.051678845819893446,0.0411863881516934,0.0
ours_wwv,qm9,Cs,qm9_61602,0.001,15.0,0.0,15.0,0.0,0.015419878717775849,0.01159451146725946,0.5303618664320536,0.40595865714169044,0.0
ours_wwv,qm9,Cs,qm9_61602,0.003,15.0,0.0,15.0,0.0,0.04599425753351575,0.03371324227319767,1.5822960748102788,1.180407877207137,0.06666666666666667
ours_wwv,qm9,Cs,qm9_61602,0.01,15.0,0.0,15.0,0.0,0.14921991415392089,0.10166496004094143,5.137375503022414,3.5573427138536644,0.4
ours_wwv,qm9,Cs,qm9_61602,0.03,15.0,0.0,15.0,0.0,0.4180492861147381,0.2636583055416076,12.70743603585154,9.044331316319594,0.8666666666666667
ours_wwv,qm9,Cs,qm9_61602,0.1,15.0,0.0,15.0,0.0,1.0288215674645071,1.0864719076605451,20.892155113176937,17.359666632271978,1.0
ours_wwv,qm9,Cs,qm9_66387,0.0,15.0,0.0,15.0,0.0,3.1318996923082073e-15,3.1561557013363666e-15,6.085772788890298e-07,0.0,0.0
ours_wwv,qm9,Cs,qm9_66387,0.0001,15.0,0.0,15.0,0.0,0.0015030777202035652,0.0019863999756678553,0.06294134697529592,0.08523502564866778,0.0
ours_wwv,qm9,Cs,qm9_66387,0.001,15.0,0.0,15.0,0.0,0.015256747668117403,0.020054628142024532,0.6387374682909936,0.8607167732411461,0.0
ours_wwv,qm9,Cs,qm9_66387,0.003,15.0,0.0,15.0,0.0,0.0465643654035962,0.06144957668218226,1.9521949740862248,2.6387300999984085,0.0
ours_wwv,qm9,Cs,qm9_66387,0.01,15.0,0.0,15.0,0.0,0.16541182192876777,0.2201742388238163,6.965209966830728,9.478443499067744,0.5333333333333333
ours_wwv,qm9,Cs,qm9_66387,0.03,15.0,0.0,15.0,0.0,0.6076453860832641,0.5917390275381091,11.340593472045864,5.771052533141888,0.6
ours_wwv,qm9,Cs,qm9_66387,0.1,15.0,0.0,15.0,0.0,1.087072477406259,1.2466415282176846,18.085533237750926,15.905075151844901,0.9333333333333333
ours_wwv,qm9,Cs,qm9_8522,0.0,15.0,0.0,15.0,0.0,2.6253371771399725e-15,2.269459163028265e-15,0.0,0.0,0.0
ours_wwv,qm9,Cs,qm9_8522,0.0001,15.0,0.0,15.0,0.0,0.001570902254613048,0.0016453816004790701,0.051723870862814554,0.05596821585777002,0.0
ours_wwv,qm9,Cs,qm9_8522,0.001,15.0,0.0,15.0,0.0,0.018995875000583678,0.016732726904463122,0.6344022784601988,0.5775729086769162,0.0
ours_wwv,qm9,Cs,qm9_8522,0.003,15.0,0.0,15.0,0.0,0.06144427480622836,0.050555468609972024,2.049089720797359,1.7104872096133634,0.06666666666666667
ours_wwv,qm9,Cs,qm9_8522,0.01,15.0,0.0,15.0,0.0,0.21947309732125278,0.1724031210294849,7.310531708598228,5.752210997923462,0.6666666666666666
ours_wwv,qm9,Cs,qm9_8522,0.03,15.0,0.0,15.0,0.0,0.7209252607102467,0.6896192131208427,31.063293159463903,23.305725854268662,0.8666666666666667
ours_wwv,qm9,Cs,qm9_8522,0.1,15.0,0.0,15.0,0.0,1.654548978179514,1.7682944882206924,65.51994971153208,90.00000077374708,0.9333333333333333
ours_wwv,qm9,Cs,qm9_97423,0.0,15.0,0.0,15.0,0.0,2.2790938647955563e-15,2.2882735344741202e-15,8.04945513150489e-08,0.0,0.0
ours_wwv,qm9,Cs,qm9_97423,0.0001,15.0,0.0,15.0,0.0,0.000990168431811834,0.0010274546946124601,0.02236346777843796,0.02134889188634442,0.0
ours_wwv,qm9,Cs,qm9_97423,0.001,15.0,0.0,15.0,0.0,0.010748065556361817,0.009474954047668549,0.24754040805307417,0.21998521451499842,0.0
ours_wwv,qm9,Cs,qm9_97423,0.003,15.0,0.0,15.0,0.0,0.03301294121320803,0.030134116503908966,0.7707860621743252,0.7016664080852407,0.0
ours_wwv,qm9,Cs,qm9_97423,0.01,15.0,0.0,15.0,0.0,0.10610370758370256,0.10280081655682165,2.5279067156779713,2.4022184695477855,0.0
ours_wwv,qm9,Cs,qm9_97423,0.03,15.0,0.0,15.0,0.0,0.30935177400480146,0.3112372550137378,7.530659332835912,7.214256369671832,0.7333333333333333
ours_wwv,qm9,Cs,qm9_97423,0.1,15.0,0.0,15.0,0.0,1.4256718892492262,1.5625489585435972,31.49631865349031,26.85439313342942,1.0
ours_wwv,qm9,D2,qm9_40948,0.0,15.0,0.0,15.0,0.0,1.2408925393626231e-15,1.122394321460727e-15,3.8866207496385615e-07,0.0,0.0
ours_wwv,qm9,D2,qm9_40948,0.0001,15.0,0.0,15.0,0.0,0.0004575928720848744,0.0004384261231862416,0.01605364299507812,0.015192377547858165,0.0
ours_wwv,qm9,D2,qm9_40948,0.001,15.0,0.0,15.0,0.0,0.004249663286544375,0.004225192193075985,0.14787963703161078,0.1517003139200612,0.0
ours_wwv,qm9,D2,qm9_40948,0.003,15.0,0.0,15.0,0.0,0.01342011904838143,0.012655514080182863,0.4727303708339701,0.4826208630094584,0.0
ours_wwv,qm9,D2,qm9_40948,0.01,15.0,0.0,15.0,0.0,0.044420451992084706,0.041944366940272634,1.554247305648252,1.4889706159940534,0.0
ours_wwv,qm9,D2,qm9_40948,0.03,15.0,0.0,15.0,0.0,0.13132509224321082,0.1236161839224992,4.583055864703932,4.426040663668541,0.3333333333333333
ours_wwv,qm9,D2,qm9_40948,0.1,15.0,0.0,15.0,0.0,1.125994777323905,1.3309347929651745,24.515633947253995,25.470578765161147,0.8666666666666667
ours_wwv,synthetic,C2h,trans_dichloroethylene,0.0,15.0,0.0,15.0,0.0,2.793595035241904e-16,2.645066381226139e-16,36.00000027482559,1.2074182697257333e-06,0.4
ours_wwv,synthetic,C2h,trans_dichloroethylene,0.0001,15.0,0.0,15.0,0.0,0.9424628907854847,0.8678433345943426,62.35688598233147,64.88307297707193,1.0
ours_wwv,synthetic,C2h,trans_dichloroethylene,0.001,15.0,0.0,15.0,0.0,0.9430082767995182,0.8676410671161925,67.84264175780133,71.23698657518456,1.0
ours_wwv,synthetic,C2h,trans_dichloroethylene,0.003,15.0,0.0,15.0,0.0,0.9442305306368184,0.8671942730321313,67.8312178293771,90.00002607119201,1.0
ours_wwv,synthetic,C2h,trans_dichloroethylene,0.01,15.0,0.0,15.0,0.0,0.9486189015562859,0.865660883917912,68.73200257766749,90.00090299890041,1.0
ours_wwv,synthetic,C2h,trans_dichloroethylene,0.03,15.0,0.0,15.0,0.0,0.958720840304175,0.8655584092721197,73.08119969680351,72.9094590209608,1.0
ours_wwv,synthetic,C2h,trans_dichloroethylene,0.1,15.0,0.0,15.0,0.0,0.9975744262204115,0.9775881340743621,85.12489319263318,90.074901222647,1.0
ours_wwv,synthetic,D*h,acetylene,0.0,15.0,0.0,15.0,0.0,2.1764243546299684e-16,1.7522794277487872e-16,30.019016583166938,0.0,0.3333333333333333
ours_wwv,synthetic,D*h,acetylene,0.0001,15.0,0.0,15.0,0.0,0.00024759114638170295,0.0001978461325933411,17.992508785160076,0.014911672279986918,0.2
ours_wwv,synthetic,D*h,acetylene,0.001,15.0,0.0,15.0,0.0,0.0024769579372096004,0.0019795127749800577,18.10092306238025,0.14922864796628146,0.2
ours_wwv,synthetic,D*h,acetylene,0.003,15.0,0.0,15.0,0.0,0.007437787167184681,0.0059455829797649285,18.298223403141673,0.43254696932404174,0.2
ours_wwv,synthetic,D*h,acetylene,0.01,15.0,0.0,15.0,0.0,0.024870909126704734,0.019902083979005263,19.04808993656847,1.5034024477763612,0.2
ours_wwv,synthetic,D*h,acetylene,0.03,15.0,0.0,15.0,0.0,0.07522908724746942,0.060456002794619865,26.684654474188275,5.428681020670011,0.5333333333333333
ours_wwv,synthetic,D*h,acetylene,0.1,15.0,0.0,15.0,0.0,0.23577441522284334,0.18111032936374838,28.045934073656387,16.016680750486454,0.9333333333333333
ours_wwv,synthetic,D*h,co2,0.0,15.0,0.0,15.0,0.0,1.1962910895733056e-16,1.4964844222160506e-16,42.0,0.0,0.4666666666666667
ours_wwv,synthetic,D*h,co2,0.0001,15.0,0.0,15.0,0.0,0.7753888392597612,0.8683716770568816,98.51438580890061,97.13298972683599,1.0
ours_wwv,synthetic,D*h,co2,0.001,15.0,0.0,15.0,0.0,0.7759029839804888,0.8693235574879585,85.21028927802817,80.68846791488164,1.0
ours_wwv,synthetic,D*h,co2,0.003,15.0,0.0,15.0,0.0,0.7770478247590237,0.8714396387723454,75.48880586545494,75.5296997581546,1.0
ours_wwv,synthetic,D*h,co2,0.01,15.0,0.0,15.0,0.0,0.7810795735563542,0.8788544572662594,92.26442223653095,98.63038712996972,1.0
ours_wwv,synthetic,D*h,co2,0.03,15.0,0.0,15.0,0.0,0.7928080345851852,0.8877241081915797,111.91358436507736,115.65091052174427,1.0
ours_wwv,synthetic,D*h,co2,0.1,15.0,0.0,15.0,0.0,0.836183361765246,0.9679521676493055,104.01506720625945,99.25057043339586,1.0
ours_wwv,synthetic,D2d,allene,0.0,15.0,0.0,15.0,0.0,4.100279100897937e-16,4.2414588056895794e-16,6.496769821494448e-07,0.0,0.0
ours_wwv,synthetic,D2d,allene,0.0001,15.0,0.0,15.0,0.0,1.4256205204302481,1.5410016608369104,60.502159808922805,56.260563841167915,1.0
ours_wwv,synthetic,D2d,allene,0.001,15.0,0.0,15.0,0.0,1.4257287105930632,1.5412190760988569,60.512648251499506,56.19388264555416,1.0
ours_wwv,synthetic,D2d,allene,0.003,15.0,0.0,15.0,0.0,1.425972422339559,1.5417060256524617,60.53618919876187,56.04547377518838,1.0
ours_wwv,synthetic,D2d,allene,0.01,15.0,0.0,15.0,0.0,1.4268612945894745,1.5434516490693755,60.62097856370933,55.523600956586115,1.0
ours_wwv,synthetic,D2d,allene,0.03,15.0,0.0,15.0,0.0,1.4331967405594392,1.5487924022704633,58.49136173934009,54.16651600284968,1.0
ours_wwv,synthetic,D2d,allene,0.1,15.0,0.0,15.0,0.0,1.4471441722705143,1.5581343119600402,65.28228781336654,59.26335602762456,1.0
ours_wwv,synthetic,D3h,bipyramid3,0.0,15.0,0.0,15.0,0.0,1.0855779488479107e-16,1.030677856589593e-16,5.496511775939539e-07,0.0,0.0
ours_wwv,synthetic,D3h,bipyramid3,0.0001,15.0,0.0,15.0,0.0,0.2532667603933873,0.23444043587856234,30.65953364976364,27.96682595335248,1.0
ours_wwv,synthetic,D3h,bipyramid3,0.001,15.0,0.0,15.0,0.0,0.2536197117086202,0.23539701189593315,30.649380935001904,28.016296357852212,1.0
ours_wwv,synthetic,D3h,bipyramid3,0.003,15.0,0.0,15.0,0.0,0.2544428871649914,0.23752880722061107,30.629901341362075,28.12695462789718,1.0
ours_wwv,synthetic,D3h,bipyramid3,0.01,15.0,0.0,15.0,0.0,0.25746032149103804,0.24505300180380338,30.558057890188543,28.522094399978865,1.0
ours_wwv,synthetic,D3h,bipyramid3,0.03,15.0,0.0,15.0,0.0,0.26817827520277565,0.26701119999854284,30.508878840296045,29.71704429914756,1.0
ours_wwv,synthetic,D3h,bipyramid3,0.1,15.0,0.0,15.0,0.0,0.33916266723155586,0.39687380719871324,32.870499217449435,30.837293167614302,1.0
ours_wwv,synthetic,D3h,polygon3,0.0,15.0,0.0,15.0,0.0,1.5559695046648674e-16,1.6141841861858295e-16,48.0,90.0,0.5333333333333333
ours_wwv,synthetic,D3h,polygon3,0.0001,15.0,0.0,15.0,0.0,8.570033455792743e-05,9.336370287132483e-05,48.0011542024718,90.00000000247223,0.5333333333333333
ours_wwv,synthetic,D3h,polygon3,0.001,15.0,0.0,15.0,0.0,0.0008569733278240448,0.0009332962149715605,54.013321741571495,90.00000025009307,0.6
ours_wwv,synthetic,D3h,polygon3,0.003,15.0,0.0,15.0,0.0,0.00257071507032396,0.0027976101431629666,54.02928695436216,90.00000230884307,0.6
ours_wwv,synthetic,D3h,polygon3,0.01,15.0,0.0,15.0,0.0,0.008566477868786334,0.009298562465581613,30.15175233117405,0.3957977258117029,0.3333333333333333
ours_wwv,synthetic,D3h,polygon3,0.03,15.0,0.0,15.0,0.0,0.02567214018961279,0.027660963253789222,18.68384503716436,1.2228087618539698,0.2
ours_wwv,synthetic,D3h,polygon3,0.1,15.0,0.0,15.0,0.0,0.08518420342059686,0.09086541080640025,43.842008068086194,5.467382531626483,0.6
ours_wwv,synthetic,D3h,prism3,0.0,15.0,0.0,15.0,0.0,2.2593326062011104e-16,2.029668928899712e-16,8.04945513150489e-08,0.0,0.0
ours_wwv,synthetic,D3h,prism3,0.0001,15.0,0.0,15.0,0.0,0.00016932727101066927,0.00017444382191956535,0.008394826759070542,0.00855124051540789,0.0
ours_wwv,synthetic,D3h,prism3,0.001,15.0,0.0,15.0,0.0,0.0016939596465882464,0.0017460647723823587,0.08404048147211908,0.08561731220919198,0.0
ours_wwv,synthetic,D3h,prism3,0.003,15.0,0.0,15.0,0.0,0.005086506439021809,0.00524917559188796,0.2527409773961028,0.257554708988083,0.0
ours_wwv,synthetic,D3h,prism3,0.01,15.0,0.0,15.0,0.0,0.017010756203471113,0.017630485640482512,0.8498718560863762,0.8668388947512893,0.0
ours_wwv,synthetic,D3h,prism3,0.03,15.0,0.0,15.0,0.0,0.05155528750732292,0.05293858867628858,2.6176386681850334,2.67519052961719,0.0
ours_wwv,synthetic,D3h,prism3,0.1,15.0,0.0,15.0,0.0,0.21097969032125052,0.1821785799118186,9.85704491950798,9.671275556440285,0.8666666666666667
ours_wwv,synthetic,D3h,triazine,0.0,15.0,0.0,15.0,0.0,2.6680863277781466e-16,2.542174635859211e-16,24.0,0.0,0.26666666666666666
ours_wwv,synthetic,D3h,triazine,0.0001,15.0,0.0,15.0,0.0,1.5481791610034785,1.7405275337383526,89.6513572860724,90.0000002054002,1.0
ours_wwv,synthetic,D3h,triazine,0.001,15.0,0.0,15.0,0.0,1.547554140317302,1.7390132247994101,89.42358672883653,90.0000205786517,1.0
ours_wwv,synthetic,D3h,triazine,0.003,15.0,0.0,15.0,0.0,1.546203560396948,1.7356362977668423,89.56456199004164,90.00018598285436,1.0
ours_wwv,synthetic,D3h,triazine,0.01,15.0,0.0,15.0,0.0,1.541538712494123,1.7272365461404102,87.69228254749464,90.00209689543736,1.0
ours_wwv,synthetic,D3h,triazine,0.03,15.0,0.0,15.0,0.0,1.5278607337240262,1.7048393622624904,95.42126157582278,101.50877589184387,1.0
ours_wwv,synthetic,D3h,triazine,0.1,15.0,0.0,15.0,0.0,1.4901147804552992,1.676503399329943,83.82057052010268,78.5816069979453,1.0
ours_wwv,synthetic,D4h,bipyramid4,0.0,15.0,0.0,15.0,0.0,1.6207338766211148e-16,1.3057261648625538e-16,3.8866207496385615e-07,0.0,0.0
ours_wwv,synthetic,D4h,bipyramid4,0.0001,15.0,0.0,15.0,0.0,0.22312710884680614,0.21018146609160304,19.59562193627424,18.321987910055203,0.8666666666666667
ours_wwv,synthetic,D4h,bipyramid4,0.001,15.0,0.0,15.0,0.0,0.22335629018135447,0.21045438164345817,19.585481201343327,18.317270338562174,0.8666666666666667
ours_wwv,synthetic,D4h,bipyramid4,0.003,15.0,0.0,15.0,0.0,0.2239021809054961,0.21107115569212928,19.565119326288514,18.306971559626245,0.8666666666666667
ours_wwv,synthetic,D4h,bipyramid4,0.01,15.0,0.0,15.0,0.0,0.22622309202867238,0.21334261468146395,19.51799590221027,18.272985873025366,0.8
ours_wwv,synthetic,D4h,bipyramid4,0.03,15.0,0.0,15.0,0.0,0.23620534763019932,0.22082020423298432,19.581244815292465,18.194975163775258,0.8666666666666667
ours_wwv,synthetic,D4h,bipyramid4,0.1,15.0,0.0,15.0,0.0,0.28349034387393945,0.2543180952487383,20.59040566366889,17.56404195639876,1.0
ours_wwv,synthetic,D4h,polygon4,0.0,15.0,0.0,15.0,0.0,1.3058490154507312e-16,1.383547456611039e-16,54.00000008049456,90.0,0.6
ours_wwv,synthetic,D4h,polygon4,0.0001,15.0,0.0,15.0,0.0,0.46241702734366646,0.5117885368443638,69.97787769029695,72.2397027028972,1.0
ours_wwv,synthetic,D4h,polygon4,0.001,15.0,0.0,15.0,0.0,0.46331732349534094,0.5121941369792651,65.32403061701011,72.62561631349497,1.0
ours_wwv,synthetic,D4h,polygon4,0.003,15.0,0.0,15.0,0.0,0.4653166816183571,0.5130985350559237,67.93335610659844,73.46971718271361,1.0
ours_wwv,synthetic,D4h,polygon4,0.01,15.0,0.0,15.0,0.0,0.47230271378312183,0.5162976266481645,66.34352909818844,74.9664639530832,1.0
ours_wwv,synthetic,D4h,polygon4,0.03,15.0,0.0,15.0,0.0,0.4922453525666123,0.5283394643148009,60.534331346145656,65.24834051844631,1.0
ours_wwv,synthetic,D4h,polygon4,0.1,15.0,0.0,15.0,0.0,0.5606593083047268,0.6042990316092689,76.83295242576929,84.86359880442355,1.0
ours_wwv,synthetic,D4h,prism4,0.0,15.0,0.0,15.0,0.0,2.741660451955152e-16,2.71303113811242e-16,5.024985611307353e-07,0.0,0.0
ours_wwv,synthetic,D4h,prism4,0.0001,15.0,0.0,15.0,0.0,0.3629951592214613,0.3926110509365844,17.343467376623625,15.246305944832224,0.9333333333333333
ours_wwv,synthetic,D4h,prism4,0.001,15.0,0.0,15.0,0.0,0.36365716786002245,0.39324847081879155,17.366379159135736,15.3304783578194,0.9333333333333333
ours_wwv,synthetic,D4h,prism4,0.003,15.0,0.0,15.0,0.0,0.3651524079923647,0.3946663739124884,17.418018729637513,15.517684280370979,0.9333333333333333
ours_wwv,synthetic,D4h,prism4,0.01,15.0,0.0,15.0,0.0,0.37068483056469786,0.39964420145616397,17.606663940930144,16.17456754628909,1.0
ours_wwv,synthetic,D4h,prism4,0.03,15.0,0.0,15.0,0.0,0.3889670345317368,0.4065105772107686,18.214031671229204,17.834945694031987,1.0
ours_wwv,synthetic,D4h,prism4,0.1,15.0,0.0,15.0,0.0,0.46827161689084107,0.47980242232076276,21.313793783763483,23.99585428448478,1.0
ours_wwv,synthetic,D5h,bipyramid5,0.0,15.0,0.0,15.0,0.0,1.872697151144109e-16,1.89313179063765e-16,4.69156626278905e-07,0.0,0.0
ours_wwv,synthetic,D5h,bipyramid5,0.0001,15.0,0.0,15.0,0.0,0.2641032490970396,0.29452439908763794,17.926634592406504,19.936643907501175,0.8666666666666667
ours_wwv,synthetic,D5h,bipyramid5,0.001,15.0,0.0,15.0,0.0,0.2644375138693135,0.295402043349378,17.927732158516637,19.98256273160936,0.8666666666666667
ours_wwv,synthetic,D5h,bipyramid5,0.003,15.0,0.0,15.0,0.0,0.2652148954085422,0.2973610357883355,17.93228770749475,20.084979830348306,0.8666666666666667
ours_wwv,synthetic,D5h,bipyramid5,0.01,15.0,0.0,15.0,0.0,0.26835262744563565,0.3027017684563211,17.974763601761587,20.19402211171783,0.8666666666666667
ours_wwv,synthetic,D5h,bipyramid5,0.03,15.0,0.0,15.0,0.0,0.2808857020459001,0.29372148628697664,18.32962050638529,19.163196640756137,0.8666666666666667
ours_wwv,synthetic,D5h,bipyramid5,0.1,15.0,0.0,15.0,0.0,0.3534601504310596,0.36351907092401375,21.233103887496174,21.571315023270042,1.0
ours_wwv,synthetic,D5h,polygon5,0.0,15.0,0.0,15.0,0.0,2.7566582574191166e-16,3.302488947164077e-16,48.00000019433104,90.0,0.5333333333333333
ours_wwv,synthetic,D5h,polygon5,0.0001,15.0,0.0,15.0,0.0,0.00016227922124123847,0.00016102609496334693,42.00355618109621,0.013626617396266595,0.4666666666666667
ours_wwv,synthetic,D5h,polygon5,0.001,15.0,0.0,15.0,0.0,0.0016231031040705678,0.001610830731200769,24.043625056558557,0.05676761887202744,0.26666666666666666
ours_wwv,synthetic,D5h,polygon5,0.003,15.0,0.0,15.0,0.0,0.004871393881067993,0.00483631112107423,42.07438405690511,0.20501409452941058,0.4666666666666667
ours_wwv,synthetic,D5h,polygon5,0.01,15.0,0.0,15.0,0.0,0.016262745595896702,0.01616632280189822,30.404979591795314,0.6932558362028339,0.3333333333333333
ours_wwv,synthetic,D5h,polygon5,0.03,15.0,0.0,15.0,0.0,0.049012986382769935,0.0489052399103442,31.554900128625018,3.1937879614209788,0.4
ours_wwv,synthetic,D5h,polygon5,0.1,15.0,0.0,15.0,0.0,0.16664198815076575,0.16824479451914756,40.10960262771683,11.179167379875887,0.7333333333333333
ours_wwv,synthetic,D5h,prism5,0.0,15.0,0.0,15.0,0.0,4.0902004823882255e-16,4.424603143749984e-16,8.04945513150489e-08,0.0,0.0
ours_wwv,synthetic,D5h,prism5,0.0001,15.0,0.0,15.0,0.0,0.0002115496712223813,0.0001948791856059411,0.009031286766967303,0.008918872348298953,0.0
ours_wwv,synthetic,D5h,prism5,0.001,15.0,0.0,15.0,0.0,0.0021163143103674993,0.0019490776001774355,0.09038285242928976,0.08945657898461991,0.0
ours_wwv,synthetic,D5h,prism5,0.003,15.0,0.0,15.0,0.0,0.006354492838657923,0.005849155873371184,0.2716223265024303,0.2701783595849898,0.0
ours_wwv,synthetic,D5h,prism5,0.01,15.0,0.0,15.0,0.0,0.02125016343792347,0.01952029835836634,0.9112067253368148,0.9225554300480315,0.0
ours_wwv,synthetic,D5h,prism5,0.03,15.0,0.0,15.0,0.0,0.06445002262543872,0.059416110348864806,2.791217608579332,2.8292181038780426,0.06666666666666667
